composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
SiBi3O7,8.0,83.0,75.0,29.0,29.454545454545453,8.0,78.0,87.0,85.9090909090909,1.438016528925622,87.0,54.8,1687.0,1632.2,336.7090909090909,358.793388429752,54.8,0.5785123966942151,66.0,148.0,82.0,92.45454545454545,33.66942148760331,66.0,3.44,1.54,2.9127272727272726,3.44,2.0,2.0,2.0,4.0,29.0,25.0,12.090909090909092,9.223140495867769,6.0,4.0,2.4545454545454546,9.105,32.95,16.638636363636365,9.588264462809919,9.105,12.0,227.0,True
SiGe,14.0,32.0,18.0,23.0,9.0,14.0,78.0,79.0,78.5,0.5,78.0,1211.4,1687.0,475.5999999999999,1449.2,237.79999999999995,1211.4,0.0,111.0,120.0,9.0,115.5,4.5,111.0,2.01,0.10999999999999988,1.9549999999999998,1.9,2.0,2.0,2.0,4.0,14.0,10.0,9.0,5.0,4.0,4.0,4.0,20.44,23.005,21.7225,1.2824999999999989,20.44,225.0,227.0,False
SiHg3,14.0,80.0,66.0,63.5,24.75,80.0,71.0,78.0,72.75,2.625,71.0,234.32,1687.0,1452.68,597.49,544.755,234.32,0.75,111.0,132.0,21.0,126.75,7.875,132.0,2.0,0.10000000000000009,1.975,2.0,2.0,2.0,2.0,4.0,26.0,22.0,20.5,8.25,26.0,4.0,1.0,20.44,25.2375862069,24.038189655175,1.799094827587501,25.2375862069,166.0,227.0,True
SiP,14.0,15.0,1.0,14.5,0.5,14.0,78.0,83.0,80.5,2.5,78.0,317.3,1687.0,1369.7,1002.15,684.8499999999999,317.3,0.5,107.0,111.0,4.0,109.0,2.0,107.0,2.19,0.29000000000000004,2.045,1.9,2.0,2.0,2.0,4.0,5.0,1.0,4.5,0.5,4.0,4.0,3.5,20.44,22.5702380952,21.5051190476,1.0651190475999996,20.44,2.0,227.0,False
SiP2,14.0,15.0,1.0,14.666666666666666,0.44444444444444464,15.0,78.0,83.0,81.33333333333333,2.2222222222222237,83.0,317.3,1687.0,1369.7,773.8666666666667,608.7555555555556,317.3,0.44444444444444464,107.0,111.0,4.0,108.33333333333333,1.7777777777777761,107.0,2.19,0.29000000000000004,2.0933333333333333,2.19,2.0,2.0,2.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,4.0,3.3333333333333335,20.44,22.5702380952,21.860158730133335,0.9467724867555548,22.5702380952,2.0,227.0,False
SiSb,14.0,51.0,37.0,32.5,18.5,14.0,78.0,85.0,81.5,3.5,78.0,903.78,1687.0,783.22,1295.3899999999999,391.61,903.78,0.5,111.0,139.0,28.0,125.0,14.0,111.0,2.05,0.1499999999999999,1.9749999999999999,1.9,2.0,2.0,2.0,4.0,15.0,11.0,9.5,5.5,4.0,4.0,3.5,20.44,31.56,26.0,5.559999999999999,20.44,166.0,227.0,False
SiSb3,14.0,51.0,37.0,41.75,13.875,51.0,78.0,85.0,83.25,2.625,85.0,903.78,1687.0,783.22,1099.585,293.70750000000004,903.78,0.375,111.0,139.0,28.0,132.0,10.5,139.0,2.05,0.1499999999999999,2.0124999999999997,2.05,2.0,2.0,2.0,4.0,15.0,11.0,12.25,4.125,15.0,4.0,3.25,20.44,31.56,28.779999999999998,4.17,31.56,166.0,227.0,True
SiSe2,14.0,34.0,20.0,27.333333333333332,8.88888888888889,34.0,78.0,89.0,85.33333333333333,4.88888888888889,89.0,494.0,1687.0,1193.0,891.6666666666666,530.2222222222222,494.0,0.8888888888888887,111.0,120.0,9.0,117.0,4.0,120.0,2.55,0.6499999999999999,2.3333333333333335,2.55,2.0,2.0,2.0,4.0,16.0,12.0,12.0,5.333333333333333,16.0,4.0,2.6666666666666665,20.44,25.92,24.093333333333334,2.435555555555556,25.92,14.0,227.0,False
SiSn,14.0,50.0,36.0,32.0,18.0,14.0,78.0,80.0,79.0,1.0,78.0,505.08,1687.0,1181.92,1096.04,590.96,505.08,0.0,111.0,139.0,28.0,125.0,14.0,111.0,1.96,0.06000000000000005,1.93,1.9,2.0,2.0,2.0,4.0,14.0,10.0,9.0,5.0,4.0,4.0,4.0,20.44,33.285,26.862499999999997,6.422499999999998,20.44,141.0,227.0,False
SiTe2,14.0,52.0,38.0,39.333333333333336,16.88888888888889,52.0,78.0,90.0,86.0,5.333333333333333,90.0,722.66,1687.0,964.34,1044.1066666666666,428.59555555555556,722.66,0.8888888888888887,111.0,138.0,27.0,129.0,12.0,138.0,2.1,0.20000000000000018,2.033333333333333,2.1,2.0,2.0,2.0,4.0,16.0,12.0,12.0,5.333333333333333,16.0,4.0,2.6666666666666665,20.44,34.7633333333,29.988888888866665,6.365925925911109,34.7633333333,152.0,227.0,False
SiTe2Os,14.0,76.0,62.0,48.5,17.25,52.0,57.0,90.0,78.75,11.25,90.0,722.66,3306.0,2583.34,1609.58,886.9200000000001,722.66,2.75,111.0,144.0,33.0,132.75,10.875,138.0,2.2,0.30000000000000027,2.075,2.1,2.0,2.0,2.0,4.0,22.0,18.0,14.5,5.25,16.0,4.0,3.0,14.09,34.7633333333,26.01416666665,8.749166666649998,34.7633333333,152.0,227.0,True
SiW3,14.0,74.0,60.0,59.0,22.5,74.0,51.0,78.0,57.75,10.125,51.0,1687.0,3695.0,2008.0,3193.0,753.0,3695.0,3.0,111.0,162.0,51.0,149.25,19.125,162.0,2.36,0.45999999999999996,2.245,2.36,2.0,2.0,2.0,4.0,20.0,16.0,16.0,6.0,20.0,6.0,5.5,16.05,20.44,17.1475,1.6462500000000002,16.05,227.0,229.0,True
Sm(BOs)2,5.0,76.0,71.0,44.8,31.839999999999996,5.0,23.0,72.0,56.2,13.279999999999998,57.0,1345.0,3306.0,1961.0,2530.6,620.3199999999999,2348.0,3.2,84.0,198.0,114.0,130.8,37.44,84.0,2.2,1.0300000000000002,1.9300000000000002,2.04,2.0,2.0,2.0,3.0,22.0,19.0,11.6,8.319999999999999,3.0,8.0,5.2,7.1725,33.23,15.151,7.2315999999999985,7.1725,166.0,194.0,True
Sm(CoSi)2,14.0,62.0,48.0,28.8,13.280000000000001,14.0,23.0,78.0,59.0,15.2,58.0,1345.0,1768.0,423.0,1651.0,122.4,1687.0,3.3600000000000003,111.0,198.0,87.0,134.4,25.440000000000005,111.0,1.9,0.73,1.746,1.88,2.0,2.0,2.0,4.0,9.0,5.0,6.8,2.2399999999999998,4.0,8.0,4.4,10.245,33.23,18.919999999999998,6.94,10.245,166.0,227.0,True
Sm(CuO2)2,8.0,62.0,54.0,21.714285714285715,15.673469387755103,8.0,23.0,87.0,71.28571428571429,17.959183673469386,87.0,54.8,1357.77,1302.97,611.3914285714285,636.1044897959184,54.8,3.7551020408163263,66.0,198.0,132.0,103.71428571428571,43.10204081632653,66.0,3.44,2.27,2.6757142857142857,3.44,2.0,1.7142857142857142,2.0,6.0,11.0,5.0,7.714285714285714,1.959183673469388,6.0,8.0,2.5714285714285716,9.105,33.23,13.112857142857141,5.747755102040815,9.105,12.0,225.0,True
Sm(CuS)3,16.0,62.0,46.0,28.142857142857142,10.408163265306124,16.0,23.0,88.0,68.42857142857143,16.775510204081634,64.0,388.36,1357.77,969.41,940.4842857142856,473.249387755102,388.36,3.4285714285714284,105.0,198.0,93.0,129.85714285714286,21.30612244897959,105.0,2.58,1.4100000000000001,2.087142857142857,1.9,2.0,1.5714285714285714,1.0,6.0,11.0,5.0,8.428571428571429,2.2040816326530615,6.0,8.0,2.4285714285714284,11.07,33.23,20.54294642857143,8.119668367346938,11.07,70.0,225.0,False
Sm(CuTe)3,29.0,62.0,33.0,43.57142857142857,12.489795918367347,29.0,23.0,90.0,69.28571428571429,17.75510204081633,64.0,722.66,1357.77,635.11,1083.7557142857142,309.51061224489797,722.66,3.4285714285714284,132.0,198.0,66.0,144.0,15.428571428571429,132.0,2.1,0.9300000000000002,1.8814285714285715,1.9,2.0,1.5714285714285714,1.0,8.0,16.0,8.0,12.714285714285714,2.816326530612245,11.0,8.0,2.4285714285714284,11.07,34.7633333333,24.38999999998571,11.41714285713061,11.07,152.0,225.0,False
Sm(ErSe2)3,34.0,68.0,34.0,47.0,15.6,34.0,23.0,89.0,66.2,27.360000000000003,89.0,494.0,1770.0,1276.0,961.9,561.4799999999999,494.0,6.24,120.0,198.0,78.0,148.5,34.2,120.0,2.55,1.38,2.0189999999999997,2.55,2.0,2.0,2.0,8.0,16.0,8.0,14.6,1.6800000000000002,16.0,8.0,2.6,25.92,33.23,28.0505,2.5565999999999987,25.92,14.0,194.0,False
Sm(InS2)3,16.0,62.0,46.0,30.5,17.4,16.0,23.0,88.0,77.6,12.48,88.0,388.36,1345.0,956.64,496.441,169.71179999999995,388.36,2.6399999999999997,105.0,198.0,93.0,125.4,24.48,105.0,2.58,1.4100000000000001,2.1990000000000003,2.58,2.0,2.0,2.0,6.0,13.0,7.0,8.3,2.8200000000000003,6.0,8.0,3.5,24.26,33.23,26.073124999999997,1.431374999999998,25.786875,70.0,166.0,False
Sm(MnGe)2,25.0,62.0,37.0,35.2,10.720000000000002,25.0,23.0,79.0,57.0,17.6,52.0,1211.4,1519.0,307.5999999999999,1361.16,126.27199999999998,1211.4,4.0,120.0,198.0,78.0,143.2,21.919999999999995,120.0,2.01,0.8399999999999999,1.658,1.55,2.0,2.0,2.0,7.0,14.0,7.0,10.0,3.2,7.0,8.0,5.2,10.4875862069,33.23,20.04303448276,7.644358620688,10.4875862069,166.0,225.0,True
Sm(NiSn)2,28.0,62.0,34.0,43.6,12.48,28.0,23.0,80.0,61.0,15.2,61.0,505.08,1728.0,1222.92,1162.232,525.7216000000001,505.08,3.04,124.0,198.0,74.0,144.8,21.28000000000001,124.0,1.96,0.79,1.782,1.91,2.0,2.0,2.0,8.0,14.0,6.0,11.2,2.2399999999999998,10.0,8.0,4.0,10.32,33.285,24.088,11.014399999999998,10.32,141.0,225.0,True
Sm(SiAg)2,14.0,62.0,48.0,36.8,18.240000000000002,14.0,23.0,78.0,61.8,15.520000000000001,65.0,1234.93,1687.0,452.06999999999994,1437.7720000000002,199.38240000000002,1234.93,3.04,111.0,198.0,87.0,142.0,24.8,111.0,1.93,0.76,1.766,1.9,2.0,1.6,1.0,4.0,11.0,7.0,7.6,2.88,4.0,8.0,3.6,16.33,33.23,21.354,4.750399999999999,16.33,166.0,227.0,True
Sm(SiNi)2,14.0,62.0,48.0,29.2,13.12,14.0,23.0,78.0,60.2,14.879999999999999,61.0,1345.0,1728.0,383.0,1635.0,116.0,1687.0,3.04,111.0,198.0,87.0,133.6,25.759999999999998,111.0,1.91,0.74,1.7579999999999998,1.9,2.0,2.0,2.0,4.0,10.0,6.0,7.2,2.56,4.0,8.0,4.0,10.32,33.23,18.95,6.903999999999999,10.32,166.0,227.0,True
Sm1.82Lu2.18Se6,34.0,71.0,37.0,47.162,15.794400000000001,34.0,23.0,89.0,66.524,26.9712,89.0,494.0,1936.0,1442.0,963.238,563.0856,494.0,6.24,120.0,198.0,78.0,148.802,34.562400000000004,120.0,2.55,1.38,2.0198,2.55,2.0,2.0,2.0,8.0,17.0,9.0,14.762,2.461368,16.0,9.0,4.618,25.92,33.23,27.89243,2.3669159999999985,25.92,14.0,194.0,False
Sm2(PPt2)3,15.0,78.0,63.0,57.90909090909091,23.404958677685954,78.0,23.0,83.0,61.18181818181818,13.884297520661159,63.0,317.3,2041.4,1724.1000000000001,1444.5727272727274,651.0842975206612,2041.4,2.6776859504132235,107.0,198.0,91.0,139.36363636363637,21.322314049586783,136.0,2.28,1.1099999999999999,2.0536363636363637,2.28,2.0,1.4545454545454546,1.0,5.0,24.0,19.0,15.909090909090908,8.826446280991735,24.0,8.0,3.3636363636363638,15.02,33.23,20.390064935054546,5.858252656423141,15.02,2.0,225.0,True
Sm2(SnSe3)3,34.0,62.0,28.0,41.42857142857143,9.551020408163266,34.0,23.0,89.0,77.64285714285714,15.612244897959187,89.0,494.0,1345.0,851.0,617.9457142857143,207.72979591836733,494.0,3.0612244897959187,120.0,198.0,78.0,135.21428571428572,19.561224489795922,120.0,2.55,1.38,2.2264285714285714,2.55,2.0,2.0,2.0,8.0,16.0,8.0,14.428571428571429,2.020408163265306,16.0,8.0,3.2857142857142856,25.92,33.285,28.5425,3.371785714285712,25.92,14.0,166.0,False
Sm2AgRu,44.0,62.0,18.0,53.75,8.25,62.0,23.0,65.0,41.75,18.75,23.0,1234.93,2607.0,1372.07,1632.9825,487.00875,1345.0,3.25,145.0,198.0,53.0,171.75,26.25,198.0,2.2,1.0300000000000002,1.6175,1.17,2.0,1.5,2.0,8.0,11.0,3.0,8.75,1.125,8.0,8.0,5.25,13.51,33.23,24.075,9.155,33.23,166.0,225.0,True
Sm2AlCd,13.0,62.0,49.0,46.25,16.625,62.0,23.0,73.0,47.25,24.25,23.0,594.22,1345.0,750.78,1054.4225000000001,290.5775,1345.0,4.75,121.0,198.0,77.0,165.25,32.75,198.0,1.69,0.52,1.4100000000000001,1.17,2.0,2.0,2.0,3.0,12.0,9.0,7.75,2.375,8.0,8.0,5.25,16.48,33.23,25.60875,7.621249999999998,33.23,166.0,225.0,True
Sm2Cu4Sn5,29.0,62.0,33.0,44.54545454545455,11.305785123966942,50.0,23.0,80.0,63.81818181818182,14.842975206611568,80.0,505.08,1357.77,852.69,967.8618181818182,420.7107438016529,505.08,2.87603305785124,132.0,198.0,66.0,147.1818181818182,18.47933884297521,139.0,1.96,0.79,1.7945454545454547,1.96,2.0,1.6363636363636365,2.0,8.0,14.0,6.0,11.818181818181818,1.9834710743801656,14.0,8.0,3.6363636363636362,11.07,33.285,25.196818181818177,10.27404958677686,33.285,141.0,225.0,True
Sm2CuAs3O,8.0,62.0,54.0,37.142857142857146,14.204081632653063,33.0,23.0,87.0,64.14285714285714,23.551020408163264,84.0,54.8,1357.77,1302.97,1053.2242857142858,285.264081632653,1090.0,4.6938775510204085,66.0,198.0,132.0,135.85714285714286,35.51020408163266,119.0,3.44,2.27,2.0314285714285716,2.18,2.0,1.8571428571428572,2.0,6.0,15.0,9.0,11.142857142857142,3.306122448979592,15.0,8.0,4.0,9.105,33.23,21.88,6.7385714285714275,22.175,12.0,225.0,True
Sm2Fe17,26.0,62.0,36.0,29.789473684210527,6.781163434903048,26.0,23.0,55.0,51.63157894736842,6.027700831024933,55.0,1345.0,1811.0,466.0,1761.9473684210527,87.77839335180049,1811.0,0.9418282548476453,132.0,198.0,66.0,138.94736842105263,12.432132963988918,132.0,1.83,0.6600000000000001,1.760526315789474,1.83,2.0,2.0,2.0,8.0,8.0,0.0,8.0,0.0,8.0,8.0,4.421052631578948,10.73,33.23,13.09842105263158,4.2382271468144035,10.73,166.0,229.0,True
Sm2IO2,8.0,62.0,54.0,38.6,24.48,8.0,23.0,96.0,63.2,32.160000000000004,23.0,54.8,1345.0,1290.2,637.29,566.168,54.8,6.4,66.0,198.0,132.0,133.4,53.92,66.0,3.44,2.27,2.376,1.17,2.0,2.0,2.0,6.0,17.0,11.0,9.0,3.2,6.0,8.0,4.2,9.105,43.015,25.537,13.145599999999998,9.105,12.0,166.0,True
Sm2In,49.0,62.0,13.0,57.666666666666664,5.777777777777779,62.0,23.0,75.0,40.333333333333336,23.111111111111114,23.0,429.75,1345.0,915.25,1039.9166666666667,406.77777777777777,1345.0,4.444444444444444,142.0,198.0,56.0,179.33333333333334,24.888888888888886,198.0,1.78,0.6100000000000001,1.3733333333333333,1.17,2.0,2.0,2.0,8.0,13.0,5.0,9.666666666666666,2.222222222222222,8.0,8.0,7.0,24.26,33.23,30.24,3.9866666666666646,33.23,139.0,166.0,True
Sm2IrPd,46.0,77.0,31.0,61.75,7.875,62.0,23.0,62.0,42.0,19.0,23.0,1345.0,2739.0,1394.0,1814.2625,469.2625,1345.0,3.25,139.0,198.0,59.0,169.0,29.0,198.0,2.2,1.0300000000000002,1.685,1.17,2.0,1.5,2.0,8.0,23.0,15.0,12.25,5.375,8.0,8.0,4.75,14.21,33.23,23.769999999999996,9.459999999999997,33.23,166.0,225.0,True
Sm2Mn3(SbS3)4,16.0,62.0,46.0,28.333333333333332,15.047619047619047,16.0,23.0,88.0,76.0952380952381,16.99773242630385,88.0,388.36,1519.0,1130.6399999999999,739.1638095238095,400.91863945578234,388.36,3.7551020408163263,105.0,198.0,93.0,125.19047619047619,23.07482993197279,105.0,2.58,1.4100000000000001,2.1976190476190474,2.58,2.0,2.0,2.0,6.0,15.0,9.0,8.047619047619047,2.6485260770975056,6.0,8.0,3.1904761904761907,10.4875862069,33.23,25.40977422003333,4.263482289466667,25.786875,70.0,217.0,False
Sm2Mo2O7,8.0,62.0,54.0,24.0,20.363636363636363,8.0,23.0,87.0,68.63636363636364,23.37190082644628,87.0,54.8,2896.0,2841.2,805.9636363636364,956.0264462809918,54.8,5.322314049586777,66.0,198.0,132.0,106.0,50.90909090909091,66.0,3.44,2.27,2.7945454545454544,3.44,2.0,1.8181818181818181,2.0,6.0,8.0,2.0,6.363636363636363,0.5950413223140494,6.0,8.0,3.8181818181818183,9.105,33.23,14.688636363636363,7.106446280991734,9.105,12.0,229.0,True
Sm2O3,8.0,62.0,54.0,29.6,25.920000000000005,8.0,23.0,87.0,61.4,30.720000000000006,87.0,54.8,1345.0,1290.2,570.88,619.296,54.8,6.24,66.0,198.0,132.0,118.8,63.35999999999999,66.0,3.44,2.27,2.532,3.44,2.0,2.0,2.0,6.0,8.0,2.0,6.8,0.96,6.0,8.0,4.4,9.105,33.23,18.755,11.579999999999998,9.105,12.0,166.0,False
Sm2Pd2Pb,46.0,82.0,36.0,59.6,10.879999999999999,46.0,23.0,81.0,50.2,21.759999999999998,23.0,600.61,1828.05,1227.44,1389.342,350.96639999999996,1345.0,4.0,139.0,198.0,59.0,164.0,27.2,139.0,2.33,1.1600000000000001,1.814,1.17,2.0,1.2,0.0,8.0,28.0,20.0,12.8,6.08,8.0,8.0,4.0,14.41,33.23,24.678,8.214399999999998,14.41,166.0,225.0,True
Sm2RuAu,44.0,79.0,35.0,61.75,8.875,62.0,23.0,66.0,42.0,19.0,23.0,1337.33,2607.0,1269.67,1658.5825,474.20875,1345.0,3.25,136.0,198.0,62.0,169.5,28.5,198.0,2.54,1.37,1.77,1.17,2.0,1.5,2.0,8.0,25.0,17.0,12.25,6.375,8.0,8.0,5.25,13.51,33.23,24.1675,9.062499999999998,33.23,166.0,225.0,True
Sm2S3,16.0,62.0,46.0,34.4,22.080000000000002,16.0,23.0,88.0,62.0,31.2,88.0,388.36,1345.0,956.64,771.016,459.18719999999996,388.36,6.24,105.0,198.0,93.0,142.2,44.64,105.0,2.58,1.4100000000000001,2.016,2.58,2.0,2.0,2.0,6.0,8.0,2.0,6.8,0.96,6.0,8.0,4.4,25.786875,33.23,28.764125,3.5726999999999998,25.786875,70.0,166.0,False
Sm2Sc3,21.0,62.0,41.0,37.4,19.68,21.0,11.0,23.0,15.8,5.76,11.0,1345.0,1814.0,469.0,1626.4,225.11999999999998,1814.0,0.0,170.0,198.0,28.0,181.2,13.439999999999998,170.0,1.36,0.19000000000000017,1.284,1.36,2.0,2.0,2.0,3.0,8.0,5.0,5.0,2.4,3.0,9.0,8.6,22.235,33.23,26.633,5.277599999999999,22.235,166.0,194.0,False
Sm2Se3,34.0,62.0,28.0,45.2,13.440000000000001,34.0,23.0,89.0,62.6,31.679999999999996,89.0,494.0,1345.0,851.0,834.4,408.48,494.0,6.24,120.0,198.0,78.0,151.2,37.44,120.0,2.55,1.38,1.9979999999999998,2.55,2.0,2.0,2.0,8.0,16.0,8.0,12.8,3.84,16.0,8.0,4.4,25.92,33.23,28.844,3.508799999999998,25.92,14.0,166.0,False
Sm2Te3,52.0,62.0,10.0,56.0,4.8,52.0,23.0,90.0,63.2,32.160000000000004,90.0,722.66,1345.0,622.34,971.5959999999999,298.7232,722.66,6.24,138.0,198.0,60.0,162.0,28.8,138.0,2.1,0.9300000000000002,1.7280000000000002,2.1,2.0,2.0,2.0,8.0,16.0,8.0,12.8,3.84,16.0,8.0,4.4,33.23,34.7633333333,34.14999999998,0.7359999999839999,34.7633333333,152.0,166.0,False
Sm2Tl,62.0,81.0,19.0,68.33333333333333,8.444444444444443,62.0,23.0,76.0,40.666666666666664,23.555555555555554,23.0,577.0,1345.0,768.0,1089.0,341.3333333333333,1345.0,4.444444444444444,145.0,198.0,53.0,180.33333333333334,23.555555555555554,198.0,1.62,0.4500000000000002,1.32,1.17,2.0,2.0,2.0,8.0,27.0,19.0,14.333333333333334,8.444444444444445,8.0,8.0,7.0,26.91,33.23,31.12333333333333,2.8088888888888874,33.23,166.0,194.0,True
Sm2TlHg,62.0,81.0,19.0,71.25,9.25,62.0,23.0,76.0,48.25,25.25,23.0,234.32,1345.0,1110.68,875.33,469.67,1345.0,4.75,132.0,198.0,66.0,168.25,29.75,198.0,2.0,0.8300000000000001,1.49,1.17,2.0,2.0,2.0,8.0,27.0,19.0,17.25,9.25,8.0,8.0,5.25,25.2375862069,33.23,29.651896551725,3.578103448274998,33.23,166.0,194.0,True
Sm2TlZn,30.0,81.0,51.0,58.75,14.375,62.0,23.0,76.0,47.75,24.75,23.0,577.0,1345.0,768.0,989.92,355.08,1345.0,4.75,122.0,198.0,76.0,165.75,32.25,198.0,1.65,0.48,1.4024999999999999,1.17,2.0,2.0,2.0,8.0,27.0,19.0,13.75,6.625,8.0,8.0,5.25,13.96,33.23,26.832499999999996,6.43625,33.23,166.0,194.0,True
Sm2ZrSe5,34.0,62.0,28.0,41.75,10.125,34.0,23.0,89.0,66.875,27.65625,89.0,494.0,2128.0,1634.0,911.0,521.25,494.0,5.9375,120.0,198.0,78.0,146.375,32.96875,120.0,2.55,1.38,2.0525,2.55,2.0,2.0,2.0,4.0,16.0,12.0,12.5,4.375,16.0,8.0,4.25,23.195,33.23,27.406875000000003,2.9115624999999996,25.92,14.0,194.0,False
Sm3(Sb7Te12)2,51.0,62.0,11.0,52.390243902439025,1.4063057703747772,52.0,23.0,90.0,83.39024390243902,8.837596668649613,90.0,722.66,1345.0,622.34,830.0429268292681,125.7165972635336,722.66,1.7132659131469365,138.0,198.0,60.0,142.73170731707316,8.088042831647819,138.0,2.1,0.9300000000000002,2.0148780487804876,2.1,2.0,2.0,2.0,8.0,16.0,8.0,15.073170731707316,1.0850684116597267,16.0,8.0,2.7804878048780486,31.56,34.7633333333,33.55731707315122,1.4119214752961322,34.7633333333,152.0,166.0,True
Sm3Al,13.0,62.0,49.0,49.75,18.375,62.0,23.0,73.0,35.5,18.75,23.0,933.47,1345.0,411.53,1242.1175,154.32374999999996,1345.0,3.75,121.0,198.0,77.0,178.75,28.875,198.0,1.61,0.44000000000000017,1.28,1.17,2.0,2.0,2.0,3.0,8.0,5.0,6.75,1.875,8.0,8.0,7.25,16.48,33.23,29.0425,6.281249999999997,33.23,166.0,225.0,True
Sm3Al0.33Si1S7,13.0,62.0,49.0,27.91615180935569,18.04969895356274,16.0,23.0,88.0,69.46954986760812,24.608764272343226,88.0,388.36,1687.0,1298.6399999999999,772.1593203883494,474.24452651693673,388.36,4.921752854468645,105.0,198.0,93.0,130.62047661076787,35.682007090502445,105.0,2.58,1.4100000000000001,2.1183848190644308,2.58,2.0,2.0,2.0,3.0,8.0,5.0,6.265666372462489,0.9184467577427242,6.0,8.0,3.852603706972639,16.48,33.23,27.01469770520741,3.291422221425905,25.786875,70.0,227.0,False
Sm3AlN,7.0,62.0,55.0,41.2,24.96,62.0,23.0,82.0,44.8,26.160000000000004,23.0,63.05,1345.0,1281.95,1006.3040000000001,406.4352,1345.0,5.279999999999999,71.0,198.0,127.0,157.2,48.96,198.0,3.04,1.87,1.6320000000000001,1.17,2.0,2.0,2.0,3.0,8.0,5.0,6.4,1.92,8.0,8.0,6.4,14.76875,33.23,26.18775,8.450699999999998,33.23,166.0,225.0,True
Sm3B(SO)3,5.0,62.0,57.0,26.3,21.42,8.0,23.0,88.0,66.6,26.160000000000004,23.0,54.8,2348.0,2293.2,771.2479999999999,659.6016000000001,54.8,5.279999999999999,66.0,198.0,132.0,119.1,47.339999999999996,66.0,3.44,2.27,2.3609999999999998,1.17,2.0,2.0,2.0,3.0,8.0,5.0,6.3,1.02,6.0,8.0,4.1,7.1725,33.23,21.153812499999997,10.025549999999999,9.105,12.0,166.0,False
Sm3OsO7,8.0,76.0,68.0,28.90909090909091,26.611570247933887,8.0,23.0,87.0,66.81818181818181,25.685950413223143,87.0,54.8,3306.0,3251.2,702.2363636363636,824.0099173553721,54.8,5.43801652892562,66.0,198.0,132.0,109.0909090909091,54.84297520661157,66.0,3.44,2.27,2.708181818181818,3.44,2.0,2.0,2.0,6.0,22.0,16.0,8.0,2.5454545454545454,6.0,8.0,3.8181818181818183,9.105,33.23,16.137727272727272,9.323057851239668,9.105,12.0,194.0,True
Sm3Sc,21.0,62.0,41.0,51.75,15.375,62.0,11.0,23.0,20.0,4.5,23.0,1345.0,1814.0,469.0,1462.25,175.875,1345.0,0.0,170.0,198.0,28.0,191.0,10.5,198.0,1.36,0.19000000000000017,1.2175,1.17,2.0,2.0,2.0,3.0,8.0,5.0,6.75,1.875,8.0,9.0,8.25,22.235,33.23,30.48125,4.123124999999998,33.23,166.0,194.0,True
Sm3Te4,52.0,62.0,10.0,56.285714285714285,4.8979591836734695,52.0,23.0,90.0,61.285714285714285,32.816326530612244,90.0,722.66,1345.0,622.34,989.3771428571428,304.8195918367347,722.66,6.36734693877551,138.0,198.0,60.0,163.71428571428572,29.387755102040817,138.0,2.1,0.9300000000000002,1.7014285714285715,2.1,2.0,2.0,2.0,8.0,16.0,8.0,12.571428571428571,3.918367346938776,16.0,8.0,4.571428571428571,33.23,34.7633333333,34.10619047617143,0.7510204081469384,34.7633333333,152.0,166.0,False
Sm3Zr,40.0,62.0,22.0,56.5,8.25,62.0,23.0,44.0,28.25,7.875,23.0,1345.0,2128.0,783.0,1540.75,293.625,1345.0,0.375,175.0,198.0,23.0,192.25,8.625,198.0,1.33,0.16000000000000014,1.21,1.17,2.0,2.0,2.0,4.0,8.0,4.0,7.0,1.5,8.0,8.0,8.0,23.195,33.23,30.721249999999998,3.7631249999999987,33.23,166.0,194.0,True
